,item_id,cmt_id,username,rating,comment
16605,286060,r-54645163,Nguyễn Thị Mỹ Linh,4,"sản_phẩm chất_lượng , dịch_vụ tốt"
16610,286060,r-54452531,mèo mập,5,"đẹp , bền , gọn . ưng , 10 điểm"
16611,286060,r-54370792,Anh Hà,5,phục_vụ khách_hàng chu_đáo
16612,286060,r-54275652,Nguyễn Thị Mỹ Dung,3,pin mới sạc hôm_qua hôm_nay báo hết
16615,286060,r-54145619,Trần Văn Hùng,3,mới mua về đơ 1 lần mình tắt dữ_liệu chuyển bộ_nhớ sang thẻ nhớ hết đơ
16616,286060,r-54126404,Tran Tan,1,may treo nhan_tin lien tuc
16618,286060,r-54083360,Vũ Bảo Ngọc,5,sản_phẩm người phục_vụ tốt
16620,286060,r-54030513,Nguyễn Thanh Vân,2,"máy lâu_lâu đơ , ko bấm , tháo pin khởi_động , pin lỏng tắt nguồn chem chặt ,"
16621,286060,r-53993980,Nguyễn Văn Nghiệp ,1,"pin mau hết quá , mình sạc đầy tối hôm ko dùng , sim lắp tới hôm_nay pin sụt còn ít trong ảnh"
16622,286060,r-53985816,Dì Đào,2,"tôi dùng nôkia hạng ni tiền đắt khó dùng quá , bin trong ngày hết , chức_năng quá lộn_xộn khó tìm_kiếm sử_dụng . biết lỡ mua giờ chịu …"
16623,286060,r-53976231,Thành Mập Nè,5,"font chữ to , điện_thoại nghe gọi rõ_ràng . đẹp ."
16624,286060,r-53919675,Nguyễn Thanh Bình,2,"pin quá yếu , hệ_thống 2 ngày mới hết pin thực_trạng đầy 1 ngày hết"
16628,286060,r-53869804,Mạch Kiếm Thu,2,"pin tư_vấn ban_đầu , lần đầu_tiên thất_vọng về sản_phẩm dù giờ tin dùng hàng tgdd ."
16629,286060,r-53751788,Đặng Văn Bằng,5,sài tốt cảm_ơn bạn
16630,286060,r-53750709,Lưu Tiến Huy Quang,1,quá thất_vọng . hoàn_trả máy
16631,286060,r-53703611,Anh Khánh,2,mua 1 lỗi . đổi khác . lỗi . trả hàng
16632,286060,r-53676843,LÂM,4,tôi thích mua hàng ở tập_đoàn thế_giới di_độngtôi chung thủy thương_hiệu . hầu_hết toàn_thể_nhân lễ phephòa đồng biết chìu ý khách hangcám_ơn bạn .
16633,286060,r-53648852,SANG,5,"bền nghe rõ loa nghe lớn , pin lâu ngày"
16635,286060,r-53466842,Võ Kim Cương,5,hài_lòng về sp
16636,286060,r-53430447,Vũ mạnh hưởng ,1,máy quá nhanh hết pin
16637,286060,r-53322078,HUY,3,quá láng_phí một_số tính_năng
16638,286060,r-53280203,Anh tuấn,1,"máy quá tệ , giao_diện chậm , tìm danh_bạ khó , 4 g làm . nokia quá kém"
16639,286060,r-53259126,HƯƠNG,2,"pin nhanh hết , sạc 3 tiếng mới xong , chụp hình xong thấy ảnh , giao_diện tin nhắn smartphone phù_hợp 1 điện_thoại nghe gọi phổ_thông ."
16641,286060,r-53171448,MAI,2,"pin nhanh hết , pin nghe gọi ít dùng 36 tiếng"
16643,286060,r-53166174,TRƯỜNG,3,pin yếu lắm khả_năng lỗi pin
16648,286060,r-53034622,TRÍ,2,"chất_lượng bịn quá kém , nghe , gọi , ngày nào sạc bịn"
16654,286060,r-52919605,KHANH,5,máy đẹp màn_hình lớn cỡ chữ to_dể sử_dụng bền thời_gian
16657,286060,r-52842784,NHÃ,5,"nghe gọi ok , nhạc to rõ , điện_thoại đẹp , nhân_viên giao hàng tận_tình"
16659,286060,r-52838560,KHUÊ,4,"điẹn_thoại tính_năng cần_thiết , hơi to , nhanh hao_pin . còn tiện sử_dụng . âm_thanh tốt ."
16660,286060,r-52838482,PHƯƠNG,5,"tốt về chất_lượng , mẫu_mã đẹp_mắt"
16663,286060,r-52795853,Lỷ Toàn ,2,"mọi thứ ok , riêng cục pin mẫu hết quá , sáng sạc_đâỳ , chiều báo pin_yếu . dù bật chế_độ tiếp_kiệm pin"
16667,286060,r-52692125,NƯƠNG,2,thao_tác rắc_rối_ko ổn
16668,286060,r-52682652,OAN,4,mua khui hộp sài shop . shop 5 sao nè . cảm_ơn shop tổng_đài tư_vấn nhiệt_tình . nào giá rẻ hơn mua thêm nè . xin chân_thành cảm_ơn shop . xin chân_thành cảm_ơn
16669,286060,r-52670674,QUÝ,3,pin sản_phẩm kém sa mong_đợi
16671,286060,r-52635415,TRIẾT,4,nói_chung xài tốt
16672,286060,r-52584270,Phú,1,"điện_thoại vọng_tiếng , nhanh hết pin , số điện_thoại lưu trong danh_bạ gọi đến hiển_thị tên"
16673,286060,r-52581991,Nguyên văn hùng ,2,máy đẹp pin sài 2 ngày hết
16675,286060,r-52566435,BẢO,5,điện_thoại nokia 8210 4 g dùng ok chất_lượng tuyệt_vời . mình thích sản_phẩm
16677,286060,r-52556891,Sơn,2,"pin 1 ngày hết , sử_dụng nghe gọi ít ở độ chờ ."
16679,286060,r-52533004,Nguyễn Xuân Hùng. Oro Agri International Ltd,3,điện_thoại dùng gần 1 tuần lỗi gởi đi bảo_hành . mong thế_giới đi_động hỗ_trợ khắc_phục sớm
16680,286060,r-52522519,Tân,2,"mau hết pin , dùng 2 ngày bật chế_độ tiếc_kiệm pin , tắt mạng"
16681,286060,r-52512889,ÂN,3,"pin sử_dụng lâu dù mình chỉnh_cấu_hình xuống còn 2 g , hơi thất_vọng ."
16682,286060,r-52486227,Nguyen Thau,4,"máy nghe rõ , chữ to_dể nhìn , nắm chắc , giá_cả phù_hợp nói_chung ok , mới mua 892022"
16683,286060,r-52478603,Đức Huỳnh ,5,nghe gọi ok . pin trâu . cục gạch thời_đại mới .
16684,286060,r-52472647,ÁI,4,"nokia quá thân_thuộc mọi người , bỡi đơn_giản , bền_bỉ nó thập_kỷ , mẫu 8210 4 g wifi tuyệt_vời"
16686,286060,r-52444527,Hùng Khanh,5,"dùng 2 tuần , em ko làm mình thất_vọng , mọi thứ ổn"
16688,286060,r-52429589,Vòng trung thành,5,tốt lắm mọi người pin sài 2 đến 3 ngày cho_dù tắt hết dữ_liệu di_động
16691,286060,r-52413456,PHONG,3,"mục_đích nghe gọi thôi mua , ngoài_ra khác"
16692,286060,r-52413403,TƯỞNG,4,máy dùng ổn . nhân_viên tư_vấn nhiệt_tình
16693,286060,r-52411946,Phạm Văn Ngọ,3,"máy sài_mượt , pin con máy làm mình thất_vọng , nhanh hết pin quá"
16694,286060,r-52397741,Hùng,4,"điện_thoại hoàn_thiện tốt . pin chế_độ 4 g mau hết khoảng 4 ngày . loa vừa_phải , rè . cons thiếu_phần cài_đặt cấu_hình profiles ."
16699,286060,r-52318011,Triều,5,bạn nhân_viên tư_vấn nhiệt_tình amp chu_đáo
16719,251896,r-54749377,Nguyễn Quyết Thắng,5,cảm_ơn nhiệt_tình
16721,251896,r-54644599,Nhi,2,quá chậm . đứng máy suốt . dù xài 1 2 ứng_dụng thôi
16724,251896,r-54569468,Bùi Nguyễn Hải Châu,5,pin sử_dụng lâu . màu đẹp . điện_thoại lướt mượt .
16725,251896,r-54489216,Tú,3,"camera chụp ảnh nét , cảm_giác tốt hơn iphone 8 tôi dùng . cấu_hình hơi yếu một_chút , scan_mã qr_hơi khó mặc_dù camera tốt"
16729,251896,r-54295437,Phan Tài Ngân,5,biết nói sao bây_giờ . chi bằng ko nói
16731,251896,r-54192229,Mai Thảo,4,10 diem chất_lượng sp giá sp .
16734,251896,r-54108873,Trọng,5,nhân_viên tư_vấn nhiệt_tình
16738,251896,r-53888664,C Liên,4,sản_phẩm thích_hợp người lớn_tuổi học_sinh
16741,251896,r-53736667,Hồng Thị Mỹ Nhân,4,sai cung_ok . hơi chậm chút
16743,251896,r-53676856,Cô Thuỷ,5,giá rẻ phù_hợp công_nhân học_sinh đầy_đủ sạc_tai nghe ốp lưng
16745,251896,r-53663973,HOAN,4,"điện_thoại sử_dụng bình_thường , tư_vấn tận_tình"
16749,251896,r-52768597,Phan văn Trung,4,sản_phẩm sử_dụng ổn
16756,251896,r-52340426,THOANG,5,san pham dep.sai muoc lam_nha ca nha
16759,251896,r-52248516,Thuần,3,"giá rẻ , loa ngoài ko tốt , video_call hay nổ mất_tiếng . chắc thiết_kế rẻ_tiền nó"
16761,251896,r-52236516,TÙNG,4,tiền nào nấy điện_thoại giá rẻ đòi_hỏi . thích_hợp người lớn_tuổi trẻ nhỏ
16767,251896,r-51429553,Nguyễn Thị Yến,2,"trời ơi , mới mua hai tháng dùng giờ điện_thoại nó hiện màn_hình . mang đi quán sửa họ bảo màn_hình việt_nam , sửa ."
16768,251896,r-51158951,Trương Bảo Phúc,3,máy em làm vỡ màn_hình bên mình dịch_vụ thay màn_hình
16770,251896,r-50935429,Ngô Ngọc Trâm,2,không_thể thu nhỏ màn_hình call video
16771,251896,r-50770270,hoa mạnh hiếu,1,máy mới mua nguồn
16773,251896,r-50482334,Hoàng Thị Nhài,5,điện_thoại tốt chơi game gọi lướt wed xem phim gọi điện
16774,251896,r-50292073,Trịnh Công Tuấn,5,xài ok_nhe mọi người . nghe gọi . yuoutube chạy mượt_yes yes yes ok ok ok shshshsgahshhdh
16792,228366,r-54900502,Phạm Văn Dũng,2,chất_lượng pin quá kém thua smartphone
16793,228366,r-54806706,Phạm văn tý,1,mới mua máy mau hết pin chán lắm
16796,228366,r-54707780,Đào Yến,5,"pin khỏe , nghe gọi tốt"
16797,228366,r-54700696,Nguyễn Thị Hường,4,chất_lượng phù_hợp giá_thành
16798,228366,r-54658262,Phan Linh vũ,2,"thực_sự quá thất_vọng về dòng nokia , mặc_dù mình đi đổi máy thứ 2 thời_lượng pin dùng quá thấp , nhanh hết pin"
16800,228366,r-54635609,Cảnh,2,máy nhanh hết pin chạy chậm
16803,228366,r-54528523,Phạm Bá Ngọc,4,"dùng ổn . tội game xóa , nhà trẻ_con hay cầm điện_thoại chơi game xong hết số lượt chơi nó bấm mua trò_chơi ."
16805,228366,r-54500864,Phương,5,"máy ok , chỉnh kiểu chữ lớn sao"
16810,228366,r-54388219,Hữu Lợi,5,bao nge wăng rơi rớt . bền đẹp đơn jản
16812,228366,r-54375240,Chuyên,5,tôi chọn thế_giới di_động dịch_vụ hoàn_hảo
16814,228366,r-54256173,Lê Thành Lộc,5,"điện_thoại đẹp , màu sang , nói_chung sản_phẩm tốt ."
16815,228366,r-54252600,Thảo,5,điện_thoại gọi nghe loa rõ lớn
16819,228366,r-54189624,Nguyễn Minh Chiến,5,"máy dùng ổn_định , thời_lượng pin tốt , nghe gọi , sóng tốt ."
16824,228366,r-54068122,Anh Ơn,1,máy dùng 4 sập nguồn đối_may khác
16826,228366,r-54042028,Thắng,4,mầu sắc_đẹp . chức_năng hay . tuy_nhiên thấy dải cấu_hình bật chế_độ im_lặng . pin kém
16827,228366,r-54041153,Tran van luu,2,pin kém bàn_phím nhấn khó
16832,228366,r-53967974,Tiến,5,"sản_phẩm ok , nhân_viên nhiệt_tình"
16834,228366,r-53944583,Nguyễn Dương Hoàng Oanh,5,tôi mua lần hài_lòng về dịch_vụ
16836,228366,r-53904010,Lê Văn Lự,4,tôi cảm_thấy điện_thoại nokia 215 4 g dùng tốt dễ dùng
16839,228366,r-53870716,Chú Phát,5,sản_phẩm dùng tốt . nghe gọi rõ_ràng .
16841,228366,r-53809508,Nguyễn Thị Phượng,5,hàng giao nhanh_chóng . ok
16844,228366,r-53793172,Nguyễn Long,5,"điện_thoại xài tốt , nhân_viên tư_vấn nhiệt_tình"
16845,228366,r-53792047,Trang,1,điện_thoại sạc xong . ngày ko ai gọi . ko xài hết pin trong ngày . thật_sự pin như_vậy ko chấp_nhận . mong dmx phản_hồi sdt xxxx393541
16854,228366,r-53671313,Vũ Tuy,2,"điện_thoại nhanh hết pin quá , chế_độ chờ khoảng 2 ngày hết pin , hàng điện_máy xanh kém quá"
16859,228366,r-53575401,Thái,3,"máy dùng ok , pin kém lắm ."
16866,228366,r-53415258,LÂM,2,"rat mau het pin , , sat , chua_đên 12 g da het pin"
16878,228366,r-53191027,TRUNG,1,nó hư trong 3 ngày sử_dụng tôi đi trả thdđ đồng_ý bảo_hành gửi về hãng
16881,228366,r-53115448,MINH,4,"font chữ hơi nhỏ ko chức_năng chỉnh hơi khó nhìn chút , đặc_biệt mình mua người trung_niên hơi bất_tiện . còn dùng bình_thường"
16882,228366,r-53109585,HONG,5,nghe rõ dễ xử_dụng
16883,228366,r-53107483,H%C0,2,"mua người già sử_dụng khó dùng thông_dụng loại điện_thoại bàn_phím nổi khác . phím hướng khó hiểu , danh_bạ cuộc_gọi rõ_ràng . nói_chung khó sử_dụng máy nhanh hết pin ."
16893,228366,r-52954360,NGHĨA,5,hài_lòng về sản_phẩm . nhân_viên tư_vấn
16896,228366,r-52915728,Nhi Phạm,2,"pin tệ , ngày nào sạc"
16897,228366,r-52907592,Trần thị mai thu ,1,"cục gạch ngày nào sạc_pin , loa nhỏ"
16900,228366,r-52842965,Lâm ,3,thiết_kế hơi ọp_ẹp phím cứng bấm kiêu êm_pin dùng 2 ngày tắt hết 3 g nghe gọi nghe gọi ổn loa trong tốt nghe bằng loa ngoài hơi_rè khó nghe
16902,228366,r-52803692,HÂN,5,sản_phẩm tốt trong tầm giá
16910,228366,r-52703700,TÍCH,3,quản_lý kho ko chuyên_nghiệp
16912,228366,r-52679128,Nam Kỳ,5,"danh_bạ tùy chọn hiển_thị danh_bạ sim hoặc điện_thoại hoặc hai . cột phím bên hơi cứng , khó bấm , êm . ít xài máy pin khoảng 3 ngày rưỡi ."
16914,228366,r-52653688,LONG,5,nhân_viên nhiệt_tình
16916,228366,r-52624383,Quyền trịnh,3,mình hỏi chế_độ im_lặng ở đâu tìm hoài ko thấy .
16918,228366,r-52603178,Hoàng long,2,"chấp_nhận xài cục gạch 2 ngày hết pin , ngày gọi chắc 10 phút , thua , bên thế_giới di_động đổi trả hay phương_án nào"
16924,228366,r-52532523,DUNG,5,"nhân_viên nhiệt_tình , mặc_dù khách đông chu_đaó . sản_phẩm dùng ổn_định"
16925,228366,r-52532449,NHI,4,"về thẩm_mỹ thiết_kế tạm ổn , nghe gọi mình dùng đánh_giá , mình mua tặng"
16927,228366,r-52501308,NHÂN,2,"điện_thoại xài tới 2 ngày hết pin , tốt lắm"
16929,228366,r-52434088,Trí Dương ,2,máy nhanh hết pin
16930,228366,r-52415750,Đại Nguyễn,5,"nhân_viên nhiệt_tình , dịch_vụ tốt ."
16934,228366,r-52366285,LINH,5,xài ok . hình_minh họa .
16936,228366,r-52288309,TUAN,2,"3 ngày gọi 2 cuộc , 1 cuộc 1 p hết pin"
16937,228366,r-52275238,Dang Manh Hậu,2,"mạng 4 g sử_dụng nhé , nghe gọi"
16938,228366,r-52262802,Thanh,4,"xài nghe gọi thôi thấy ok , mau hết pin quá"
16941,228366,r-52229392,ANH TÙNG,5,"tuy hàng đổi trả còn khá mới , tất_cả chức_năng hoạt_động tốt vấn_đề . máy dùng phụ_huynh nghe gọi to ok , đơn_giản dễ sử_dụng ."
16943,228366,r-52188385,Nguyễn Tấn tỷ ,3,bluetooth chuyển_nhạc thẻ nhớ nhận
16945,228366,r-52159803,TOÀN,5,hài_lòng tầm giá
16949,228366,r-52033802,MẠNH,1,gọi
16952,228366,r-51980128,Trang Thái Trầm,5,sản_phẩm tốt . màn_hình đẹp . hơi ít tùy chọn trong cài_đặt .
16954,228366,r-51955117,Nguyễn Văn Giáp,5,"nghe gọi rõ , pin_tru . nhân_viên tư_vấn nhiệt_tình . mua ở số 6 , hà_huy_tập , tp vinh , nghệ_an ."
16956,228366,r-51929980,Võ Thị Thanh Xuân,3,máy êm sao pin mau xuống sạc đầy xài ko bao nhiu tới chiều hết pin . nhờ hỗ_trợ dùm
16957,228366,r-51874518,Minh Lãng,2,"pin kém . tắt toàn_bộ 4 g , bluetooth … tiến_hành theo_dõi 2 lần sạc_pin , lần nào pin 2 ngày ."
16958,228366,r-51873198,GIANG,3,máy nhanh hết pin.loa nhỏ . thiếu camera . mẫu máy đẹp .
16966,228366,r-51543867,Đang Xuân tuyen,1,máy thay_đổi kích_thước chữ_hình nền kg thay_đổi
16968,228366,r-51421600,Lâm Tú Giang,2,"quản_lý sức chứa danh_bạ , tin_nhắn xài bao_nhiêu còn bao_nhiêu giao_diện gò_bó , cuộc_gọi đến hiện chữ nhỏ mờ . thứ còn chấp_nhận"
16970,228366,r-51024071,hoàng thanh tuyền,1,"thiết_kế quá tệ , mạch mòng , khung quá mềm mình túi quần va_chạm tự vỡ màn_hình thề giờ bao_giờ mua thương_hiệu nokia hmd gia_công"
16972,228366,r-50780729,Chình ngọc sơn,1,hiện_thị tên cuộc_gọi mờ_ko nhìn thấy . h phai đi mua khác
16973,228366,r-50736479,Trần Minh Cường,2,mua người già chỉnh phông chữ
16975,228366,r-50596989,Lê Thanh Quảng,2,"quảng_cáo ghi 23 ngày mới hết pin , pin ngày nào sạc , pin thích tụt lúc_nào lút tự"
16976,228366,r-50521280,hà,2,dùng nó chán . bấm 3310 sang dùng thử cục gạch nó chối
16977,228366,r-50139657,Quý,1,hay đơ ở khâu mở mật_khẩu bàn_phím . khá thất_vọng 1 sản_phẩm đơn_giản .
16985,228366,r-48337767,Huy,4,điện_thoại mở khóa nhảy menu . admin mình cách chỉnh mở khóa màn_hình màn_hình chính mới
16988,228366,r-48216242,Tấn,1,làm màn_hình to chữ bé tí_tẹo . tìm mãi thấy chỗ chỉnh_kích_thước chữ . quá chán .
16990,228366,r-47975879,Ngô Văn Đức,3,"nokia 215 4 g . không_thể nghe nhạc mp3 , mở đoạn ghi_âm . bộ sưu_tập tự_động khởi_động"
16991,228366,r-47667902,Phan thị ngân,1,tôi mua điện 1 tháng pin sạc đầy dùng 1 ngày tại_sao
16993,228366,r-47299025,Nguyên Lê HoàngLinh,3,"biết làm cách nào tắt tính_năng 3 , 4 g , pin trâu mong_đợi"
16995,228366,r-47083597,Phương Phương,2,"máy hao_pin , mới sạc buổi tối , ko gọi đến trưa hôm máy sập nguồn . mới mua hôm 107 nay 217 . hỗ_trợ"
16997,228366,r-46982498,bích,1,máy hết pin nhanh sạc đầy làm . tụt_báo pin_yếu mới mua hôm_qua đổi trả h
16998,228366,r-46978221,Nguyen Trong Tuyen,3,pin máy mau cạn
16999,228366,r-46831739,Duy,1,"điện_thoại 1 ngày ko làm đầy pin còn 1 vạch , cục gạch pin quá tệ . mua về chuyển 4 g sang 2 g đỡ hao_pin mà_còn ."
17000,228366,r-46767644,Nguyễn minh hậu,3,biết làm_sao font chữ lớn . mong shop chỉ_dẫn giùm . sp đẹp . giá_thành hợp_lý .
17002,228366,r-46553814,Nguyễn Duy Tài,2,"máy dùng danh_bạ bộ_nhớ sim , danh_bạ copy máy mới sài thật bất_tiện"
17005,228366,r-46272360,Hung,3,em hỏi em mua 1 máy nokia215 mới cửa_hàng mẹ . sao trong máy sẵn danh_bạ giống máy cũ sử_dụng
17007,228366,r-46104661,Đức Lê,2,pin yếu . loamic nhỏ linh_kiện thay_thế pinmàn_hình gần không_thể tìm thấy
17009,228366,r-45502613,Lợi,1,"pin quá tệ . dùng sáng đến chiều đút túi quần , nghe gọi 3 cuộc tầm 5 p , tối về máy báo pin_yếu hết pin"
17010,228366,r-45400689,Vũ Hữu Hậu,5,"sản_phẩm chất_lượng tốt , ai quen cách dùng phổ_thông , hơi khó dùng một_chút , dùng quen thấy nó tiện_ích . 5 sao tất_cả ."
17012,228366,r-45365607,Tà,5,đánh_giá 5 sao nhân_viên st 49 vĩnh_thạnh vĩnh_kim châu_thành tiền_giang . thái_độ phục_vụ tốt dù mình mua máy giá_trị thấp . về phần máy khen chê dùng nghe gọi ổn .
17015,228366,r-45057465,Sang,1,ký tự nhỏ quá khó dùng vơi lứa tuổi tôi khó_coi . nokia ngày_xưa dùng dễ
17022,228366,r-44291994,Văn Minh,5,máy đồng_bộ danh_bạ gmail nhỉ cài ứng_dụng gmail nhỉ
17060,288631,r-54944607,Phong Nguyễn,4,mọi thứ ok_ổn rung yếu_nha .
17062,288631,r-54721880,Nguyễn Huệ,4,máy khỏe . nút bật đèn_pin ở ngoài
17065,288631,r-54504119,Nguyễn Thành Thế,5,a di_đà phật sản_phẩm tuyệt_vời
17068,288631,r-54418717,Hải,5,"sản_phẩm tốt , nghe , gọi rõ"
17069,288631,r-54416575,Bác Cầm,4,thái_độ nhân_viên phục_vụ tốt
17073,288631,r-54267802,Tăng Văn Toàn,2,sạc 30 phút máy báo dung_lượng pin 1
17074,288631,r-54218042,Nguyễn Thị Thu Hà,4,nói_chung nồi đồng cối đá . ô nhà mình thích oke
17076,288631,r-54180350,Đồng Thành Được,1,"mua sản_phẩm mới giao sản_phẩm hết pin , hư_chuông , máy sử_dụng , tin nhắn trong máy ."
17077,288631,r-54160798,Anh Tú,5,cảm_nhận hơn mười ngày sử_dụng pin trâu khoảng 6 ngày máy hơi nặng_giá nhẹ hơn chút ok hơn nói_chung máy tốt
17078,288631,r-54117686,Trần Hoài Nam,5,"bàn phím nâỷ , nghe gọi rõ trong môi_trường công_xưởng"
17080,288631,r-54074727,Anh Đức,5,"máy tốt , pin_khỏe , cầm_chắc tay"
17086,288631,r-53976887,Nguyễn Văn Vương,5,sản_phẩm tốt nghe gọi oke . dùng lâu vài tuần hết pin .
17093,288631,r-53732887,Nguyễn Phú,4,xài_mạng
17098,288631,r-53726130,Lê Văn Triều,4,"loa to , sóng_khỏe , pin khá ổn , thứ khác sử_dụng thời_gian mới biết"
17103,288631,r-53590812,Kim Sua Phăc Tra,4,khá ok . dùng lâu_dài biết sao .
17110,288631,r-53347192,NGUYỄN VĂN THẮNG,5,chất_lượng sản_phẩm đến nhân_viên phục_vụ
17111,288631,r-53324708,Xuân Lâm ,5,điện_thoại ok chê . lo lớn 2 đèn pin.noi chung
17112,288631,r-53321814,Nguyễn Hoàng Nam,4,"điện_thoại loại_bỏ 1 số chức_năng dòng máy cũ , camera cổng usb , giao_diện mạng_lưới , để_dành nhu_cầu nghe gọi ok"
17113,288631,r-53310032,Minh Đa,4,hàng tốt nghe to rõ
17114,288631,r-53306432,Nguyễn Ngọc Tuấn,5,"pin bền , dùng tốt , nhân_viên giao hàng nhiệt_tình thân_thiện . mua sản_phẩm dùng"
17126,304608,r-54591271,Đoàn hoàng,2,loa nghe_thoại cuộc_gọi đến nhỏ
17128,304608,r-54403831,Hồng Ngọc,3,"mình tìm nhạc chuông chuông 1 , 2 thôi . ko máy bình_thường hay sao"
17133,304608,r-54150307,Chị Liễu,5,"máy dễ sử_dụng , nghe gọi tốt ."
17135,304608,r-54121163,chú lợi,5,"sản_phẩm đẹp chữ to người già dùng tốt , cửa_hàng chăm_sóc khách nhiệt_tình chúc đmx ngày_càng phát_triển"
17139,304608,r-54099816,Duong Thi Kim Loan,5,"sản_phẩm ok tầm_giá , nhân_viên bạn_hàng lịch_sử , đáo"
17142,304608,r-54073915,chú Hải,5,tôi giới_thiệu sản_phẩm bạn_bè nhé xin cảm_ơn
17143,304608,r-54073160,Chị Nga,5,mình thấy sản_phẩm tốt
17145,304608,r-54068342,chị Hương,5,mua lần ở điện máy xanh vạn mý rùi nhân_viên chu_đáo nhiệt_tình . sp tốt
17159,285027,r-54962986,Nguyễn văn tạo,5,pin ok tất_cả ứng_dụng tốt
17164,285027,r-54421329,Ngọc,4,"tốt , sài_êm , sài_xíu máy hơi nóng"
17165,285027,r-54334253,A Phong,4,"sp ok , lỗi đổi trả nhanh gọn rõ_ràng"
17167,285027,r-54196639,Nguyen Minh Hai,1,"máy tệ . đàm_thoại liên_tục rè , đầu dây bên kia nghe . đầu tắt gọi , ngày tác_dụng . tun nhắn chia tin gây phiền_phức"
17169,285027,r-54159872,Phuong Nguyen,5,nhân_viên tư_vấn dễ_thương nhe .
17171,285027,r-54031646,Thắng,4,mới dùng đánh_giá thực_tế
17172,285027,r-54012067,Ung Trần Phú Thịnh,4,mẫu_mã đẹp . tiện_lợi dễ sử_dụng
17175,285027,r-53928446,Nữ,4,sản_phẩm dễ sử_dụng amp phù_hợp người lớn_tuổi sử_dụng .
17177,285027,r-53786498,Anh Hoàng,2,"máy to quá . hệ điều_hành chạy chậm , lâu_lâu đơ nhẹ . tin nhắn rời_rạc , khó đọc , 1 tin tổng_đài chia làm phần ."
17179,285027,r-53751396,Phượng,5,"bạn tư_vấn tốt , vui_vẻ , nhiệt_tình"
17180,285027,r-53721866,Tài,5,máy đẹp . nhân_viên nhiệt_tình
17181,285027,r-53701041,A Đạt,5,máy tốt trong tầm giá
17182,285027,r-53644996,Quân,5,hài_lòng về sản_phẩm nhân_viên bán hàng
17183,285027,r-53640199,Văn,4,"dùng ok , cơ_mà lâu_lâu hay mất ngày_giờ , tắt_nguồn mở mới hết"
17185,285027,r-53578252,Lý chí Dũng,5,sp tốt nhân_viên tư_vấn tốt
17186,285027,r-53573810,Anh Tiến,5,sp tốt giá
17187,285027,r-53567977,Anh Cường,2,"máy đơ , pin_sụt nhanh , đàm_thoại ko rõ"
17189,285027,r-53413802,Nguyễn Văn Cường,1,sử_dụng 3 tháng bắt_đầu lỗi nghe đi bảo_hành về
17190,285027,r-53412559,Thái,2,. tin nhắn nhận 1 tin nó chia mớ ko đọc . đơ máy thao_tác gọi .
17192,285027,r-53284639,MINH,5,chất_lượng máy dịch_vụ tốt
17194,285027,r-53159957,Thanh,1,tin nhắn dài thành tin nhắn người ta gửi một thành ba bốn tin điện_thoại nghe gọi nhắn_tin tin nhắn đến độc_nhất đầu khuyên bạn chọn dòng điện_thoại khác .
17198,285027,r-52815654,ĐẠT,2,máy hay đơ . rung_yếu đúc túi quần_chả cảm_nhận
17200,285027,r-52754582,THỌ,4,"thiết_kế đẹp . loa to nghe rõ , sống tốt . hình nền ít lựa_chọn sạc điện_thoại bằng đuôi sạc kèm máy ."
17201,285027,r-52739257,Anh Đạt,2,máy hay đơ . đứng máy tầm 57 giây . dùng chán
17202,285027,r-52708502,Lê Ngọc Định,2,"máy sóng_yếu , nghe gọi ổn_định ."
17205,285027,r-52617304,VO CHI HIEU,5,"màn_hình to , người_lớn dễ sử_dụng ."
17207,285027,r-52471863,CHAU,4,"tốt , nhìn đẹp , radio rõ , có_điều hơi nặng nghen"
17210,285027,r-52390268,THANH,4,game trẻ_em biết chơi tốn tiền . điện_thoại dùng nge goi nhắn_tin ok còn muốn chơi game sài điện_thoại smartphone .
17211,285027,r-52343999,KHIEM,4,dùng nghe gọi ok còn nói về chức_năng khác thiếu
17213,285027,r-52341405,TUẤN,2,máy dùng bấm chậm . đơ máy gọi sụt nguồn . thời_gian đổi máy khác xem sao
17228,264121,r-54633754,Ngô Thị Hương,5,sản_phẩm tốt dễ dùng
17229,264121,r-54520876,Phan Thi Ngoc Thao,3,"tính_năng gọi khẩn_cấp sos mở khóa màn_hình mới dùng , phức_tạp đối_với người cao_tuổi điện_thoại phần cài_đặt điện_thoại , ví_dụ muốn tắt chức_năng khóa_phím khóa màn_hình"
17230,264121,r-54501905,Kiều Dương,5,phục_vụ nhiệt_tình
17234,264121,r-54416458,Sơn,5,"tiện_dụng , số to màn_hình nét rõ_ràng . giao hàng nhanh"
17239,264121,r-54198921,Hoàng Duy Thắng ,3,máy chức_năng tắt màn_hình khóa bàn_phím
17243,264121,r-54133398,Vu xuât,5,hiên tai_dung rât ok
17244,264121,r-54114885,Hạnh,4,"sp dùng tốt , phù_hợp người già"
17245,264121,r-54091496,Nguyễn Thắng,5,máy dùng chất_lượng .
17260,264121,r-53769229,Chị Giang,4,"dùng oke , loa hơi nhỏ"
17262,264121,r-53709029,Nam,3,nút sos đỏ làm người già dễ nhầm_lẫn nút ok
17270,264121,r-53560940,Dũng,3,sao gửi tin nhắn
17272,264121,r-53409857,HOA,5,máy tốt bà phục_vụ chu_đáo nhiệt_tình
